Date,Adj Close,Close,High,Low,Open,Volume
2019-01-01,126.09457092285156,141.30727462768556,142.31688842773437,140.36036834716796,141.23871154785155,3375805.65
2019-01-01,129.5833969116211,145.21701257879084,146.59091047807172,143.57593536376953,145.35155001553622,3401907.772727273
2019-01-01,121.48267954046077,135.34242872758344,137.05989629572088,134.24977250532672,135.99156605113637,3439467.772727273
2019-01-01,125.17568435668946,138.7562698364258,139.88754119873047,137.61663894653321,138.87918090820312,3065425.75
2019-01-01,121.48927904211956,134.66991358217984,135.9997090878694,133.2419652524202,134.59502709430197,3505086.0434782607
2019-01-01,129.29682807922364,142.88545150756835,143.74540176391602,141.77717514038085,142.84155654907227,2902877.3
2019-01-01,130.5922088623047,143.27440752301897,144.40038117908296,142.03814188639322,143.13027663457962,3211778.238095238
2020-01-01,134.2543189639137,147.2921643938337,148.77249581473214,146.24820890880767,147.88342212495348,4025679.0
2020-01-01,120.58334872597142,131.48081448203638,133.53502895957544,130.55623947946648,132.51628313566508,4805993.7894736845
2020-01-01,107.42331071333452,116.59052900834517,119.52683154019442,112.65620318326083,116.28534490411931,8087765.136363637
2020-01-01,112.24229140508743,121.8207513718378,123.73825400216239,120.1664279756092,121.79208483014789,4688041.047619048
2020-01-01,113.89597053527832,123.1605354309082,124.61078491210938,121.40008277893067,123.26714096069335,5169010.35
2020-01-01,123.61258385398172,132.58551198785955,134.26991480047053,130.90681041370738,132.7413347417658,3640243.5454545454
2020-01-01,122.12792552601208,130.9930849942294,132.32973341508344,129.97719678011808,131.0675742409446,3187579.227272727
2020-01-01,126.42778632754371,135.10789816720145,136.0109089442662,133.93016415550596,134.7726545787993,2814484.1904761903
2020-01-01,129.71073005312965,137.62541852678572,139.53535534086683,136.12677074614027,137.88421703520277,3187544.9523809524
2020-01-01,130.58831856467506,138.55655323375356,140.15088098699397,137.3369563709606,138.59569896351206,2512654.727272727
2020-01-01,134.26082344055175,141.923494720459,143.48327865600587,140.482022857666,142.27257537841797,3213855.3
2020-01-01,138.42062239213422,145.36029260808772,146.41076244007456,144.32806396484375,145.3184849132191,2652570.4545454546
2021-01-01,136.40424387078536,143.24282756604646,144.85477969520971,141.45968949167352,143.3114776611328,4414001.631578947
2021-01-01,142.15023643092104,148.43029544228003,149.74080296566612,147.28701059441818,148.6903718647204,2725023.1052631577
2021-01-01,150.07412653384,156.05750971255094,157.2280790909477,154.4597930908203,155.4704079006029,3271892.0
2021-01-01,158.72046625046502,165.04857526506697,165.92530750093005,163.74860636393228,164.57716078985305,2644640.8571428573
2021-01-01,163.2861686706543,169.274666595459,170.22198867797852,167.92767639160155,169.14422988891602,2277548.8
2021-01-01,161.48183926669034,166.45294952392578,167.70104841752485,165.43896276300603,166.74368979714134,2789680.909090909
2021-01-01,162.02174304780505,167.0094757080078,168.04984755743118,165.57135009765625,166.6865735735212,2621335.8571428573
2021-01-01,160.73582319779828,165.14213978160512,166.20705205743963,164.21138763427734,165.32000454989347,2164912.1363636362
2021-01-01,150.53748212541853,153.7657267252604,155.61514572870163,152.87824503580728,154.4796142578125,3836386.523809524
2021-01-01,146.7849389939081,149.93271164667038,150.98502822149368,148.74781072707404,149.8025171189081,2747400.0476190476
2021-01-01,147.95469229561942,150.57772027878534,152.03455752418154,149.5516815185547,150.94202968052454,2728115.8095238097
2021-01-01,144.86127957430753,146.5392213301225,147.6493613503196,145.49635245583275,146.5673467462713,2627508.727272727
2022-01-01,145.02129211425782,146.70108795166016,148.42516708374023,145.04180526733398,147.15635452270507,3728266.9
2022-01-01,129.58827811793276,130.56416120027242,132.09470287122224,129.25233258699117,130.9721001072934,4792586.052631579
2022-01-01,123.01803058126698,123.01803058126698,124.38236103887144,121.84201049804688,123.16089762812075,4310794.826086956
2022-01-01,124.12708969116211,124.12708969116211,125.39339485168458,122.96864471435546,124.28344497680663,3212450.0
2022-01-01,124.15711103166852,124.15711103166852,125.44752284458706,122.16475532168434,124.04483141217914,3520460.1428571427
2022-01-01,114.46209535144624,114.46209535144624,115.929686773391,113.42490859258743,115.02906472342355,3633106.285714286
2022-01-01,110.8607852935791,110.8607852935791,111.72658882141113,109.51337852478028,110.65133781433106,4012538.3
2022-01-01,119.40744482952616,119.40744482952616,120.87574602210003,118.33030435313349,119.83677474312161,15864971.130434783
2022-01-01,97.93239484514508,97.93239484514508,99.41511390322731,96.87529936290923,98.30068461100261,13770681.38095238
2022-01-01,96.57150777180989,96.57150777180989,97.54937017531623,95.0143338158017,95.92809404645648,4151133.761904762
2022-01-01,106.17733800978888,106.17733800978888,107.29574802943638,104.99561963762555,106.37840379987445,2990296.238095238
2022-01-01,103.19039699009487,103.19039699009487,104.31637282598587,102.10264405750092,103.34806496756417,3369280.095238095
2023-01-01,101.82441520690918,101.82441520690918,103.13921432495117,100.63796043395996,101.92015075683594,4604037.85
2023-01-01,94.58194050035979,94.58194050035979,95.58660446970086,93.56055289820621,94.68403424714741,3512828.263157895
2023-01-01,87.53853408150052,87.53853408150052,88.60295270836872,86.71331886623217,87.90860880976138,4709016.0
2023-01-01,87.41946812679893,87.41946812679893,88.18825892398232,86.76113449899773,87.5057208412572,3893703.947368421
2023-01-01,83.68995146317916,83.68995146317916,84.67353335293856,82.94618433172053,84.09014892578125,3680521.5454545454
2023-01-01,84.03129504975819,84.03129504975819,84.9597872779483,82.79343959263393,83.81111653645833,5414639.333333333
2023-01-01,86.84489936828614,86.84489936828614,87.64590225219726,85.85827713012695,86.48829345703125,4708998.75
2023-01-01,86.39123203443444,86.39123203443444,87.38585098930027,85.81249137546705,86.7478551449983,3815598.695652174
2023-01-01,84.2658863067627,84.2658863067627,85.39506721496582,83.7637954711914,84.8005859375,4500243.05
2023-01-01,74.31172006780452,74.31172006780452,75.12845854325728,73.55541159889914,74.46982366388494,4546034.045454546
2023-01-01,79.1993161156064,79.1993161156064,79.71372876848493,78.5085198538644,79.07389649890717,3805074.0
2023-01-01,87.87165565490723,87.87165565490723,88.52884635925292,86.91220779418946,87.47366180419922,4490836.45
2024-01-01,86.86016882033576,86.86016882033576,87.8384290422712,85.96352895100911,87.14803205217633,5641036.523809524
2024-01-01,77.6166389465332,77.6166389465332,78.1103687286377,76.9644645690918,77.60242538452148,4631181.0
2024-01-01,84.0719066619873,84.0719066619873,84.89506721496582,83.09782638549805,83.77006683349609,8078986.0
2024-01-01,92.26772759177469,92.26772759177469,93.24545392123136,91.18181852860884,92.22136341441761,5082609.090909091
2024-01-01,96.90599975585937,96.90599975585937,98.24400024414062,96.56599884033203,97.46399841308593,6087448.0
